"athlete_display_name","team_name","team_id","game_date","game_id","fgm","fga","fg3m","fg3a","ftm","fta","reb","ast","stl","blk","to","pts","fpts"
"Ivica Zubac","Clippers","12",2022-10-26,401468209,5,9,0,1,0,0,14,2,0,7,1,10,55
"Reggie Jackson","Clippers","12",2022-10-26,401468209,4,17,1,6,0,0,3,6,0,0,3,9,10
"Terance Mann","Clippers","12",2022-10-26,401468209,3,5,1,1,2,4,9,0,1,1,4,9,18
"Robert Covington","Clippers","12",2022-10-26,401468209,4,6,2,4,0,0,4,2,1,3,1,10,36
"Moses Brown","Clippers","12",2022-10-26,401468209,0,1,0,0,0,0,2,0,0,1,0,0,5
"John Wall","Clippers","12",2022-10-26,401468209,4,9,1,3,3,4,3,4,2,0,4,12,22
"Luke Kennard","Clippers","12",2022-10-26,401468209,6,13,3,7,0,0,4,2,1,0,1,15,27
"Amir Coffey","Clippers","12",2022-10-26,401468209,1,5,0,1,6,6,2,2,0,1,0,8,15
"Brandon Boston Jr.","Clippers","12",2022-10-26,401468209,3,4,0,0,0,0,0,0,0,0,0,6,8
"Jeremiah Robinson-Earl","Thunder","25",2022-10-26,401468209,0,7,0,3,2,2,9,0,3,1,0,2,20
"Luguentz Dort","Thunder","25",2022-10-26,401468209,1,11,0,6,2,2,2,0,0,0,0,4,-3
"Shai Gilgeous-Alexander","Thunder","25",2022-10-26,401468209,11,22,2,2,9,9,5,8,3,3,2,33,76
"Tre Mann","Thunder","25",2022-10-26,401468209,10,24,2,8,3,3,4,4,2,0,1,25,41
"Aaron Wiggins","Thunder","25",2022-10-26,401468209,5,14,0,1,1,1,10,0,3,1,1,11,31
"Darius Bazley","Thunder","25",2022-10-26,401468209,3,8,0,2,1,2,8,0,0,1,1,7,14
"Aleksej Pokusevski","Thunder","25",2022-10-26,401468209,2,7,0,3,2,6,4,2,1,0,0,6,11
"Ousmane Dieng","Thunder","25",2022-10-26,401468209,1,4,0,3,0,0,1,1,0,0,0,2,3
"Kenrich Williams","Thunder","25",2022-10-26,401468209,5,8,0,2,0,0,7,2,0,1,0,10,27
"Mike Muscala","Thunder","25",2022-10-26,401468209,4,5,0,0,0,0,10,2,0,1,0,8,29
"Isaiah Joe","Thunder","25",2022-10-26,401468209,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dorian Finney-Smith","Mavericks","6",2022-10-25,401468208,2,5,0,2,0,0,4,2,0,1,1,4,13
"Reggie Bullock","Mavericks","6",2022-10-25,401468208,1,8,1,6,0,0,5,2,2,0,0,3,15
"JaVale McGee","Mavericks","6",2022-10-25,401468208,3,5,0,0,2,4,2,0,1,1,0,8,17
"Spencer Dinwiddie","Mavericks","6",2022-10-25,401468208,8,15,4,8,4,5,2,5,0,0,2,24,36
"Luka Doncic","Mavericks","6",2022-10-25,401468208,16,30,2,13,3,5,11,7,2,1,3,37,70
"Maxi Kleber","Mavericks","6",2022-10-25,401468208,1,3,1,3,4,4,5,0,0,2,2,7,16
"Christian Wood","Mavericks","6",2022-10-25,401468208,8,10,3,3,4,6,6,0,1,0,3,23,34
"Josh Green","Mavericks","6",2022-10-25,401468208,1,2,0,1,0,0,2,0,0,0,0,2,4
"Facundo Campazzo","Mavericks","6",2022-10-25,401468208,1,4,1,3,0,0,0,2,2,0,0,3,14
"Naji Marshall","Pelicans","3",2022-10-25,401468208,6,9,0,2,3,4,3,1,0,0,3,15,16
"Jonas Valanciunas","Pelicans","3",2022-10-25,401468208,5,9,0,2,3,3,7,2,0,1,1,13,27
"Jose Alvarado","Pelicans","3",2022-10-25,401468208,6,8,1,3,0,0,3,3,2,0,2,13,31
"CJ McCollum","Pelicans","3",2022-10-25,401468208,6,20,1,5,1,1,0,11,1,1,3,14,31
"Trey Murphy III","Pelicans","3",2022-10-25,401468208,8,8,4,4,2,2,5,1,1,0,2,22,41
"Larry Nance Jr.","Pelicans","3",2022-10-25,401468208,5,6,1,1,0,0,2,1,0,0,1,11,18
"Jaxson Hayes","Pelicans","3",2022-10-25,401468208,0,1,0,1,0,2,2,1,0,0,1,0,-1
"Devonte' Graham","Pelicans","3",2022-10-25,401468208,4,10,4,8,2,4,1,3,0,0,0,14,21
"Dyson Daniels","Pelicans","3",2022-10-25,401468208,4,5,1,1,2,2,3,2,3,1,1,11,36
"Bojan Bogdanovic","Pistons","8",2022-10-25,401468207,8,13,4,7,5,5,3,1,0,0,2,25,33
"Saddiq Bey","Pistons","8",2022-10-25,401468207,2,5,1,3,1,1,2,1,0,1,1,6,12
"Isaiah Stewart","Pistons","8",2022-10-25,401468207,5,11,1,4,2,2,10,1,0,0,0,13,25
"Cade Cunningham","Pistons","8",2022-10-25,401468207,7,19,0,2,5,6,3,3,1,0,3,19,20
"Jaden Ivey","Pistons","8",2022-10-25,401468207,4,10,1,3,2,4,2,4,2,0,0,11,26
"Isaiah Livers","Pistons","8",2022-10-25,401468207,1,6,0,5,3,3,3,1,0,0,1,5,4
"Kevin Knox II","Pistons","8",2022-10-25,401468207,1,2,0,1,0,0,0,0,1,0,0,2,6
"Jalen Duren","Pistons","8",2022-10-25,401468207,3,6,0,0,0,1,8,0,0,0,0,6,13
"Cory Joseph","Pistons","8",2022-10-25,401468207,2,5,1,2,0,0,1,1,2,0,2,5,12
"Killian Hayes","Pistons","8",2022-10-25,401468207,0,6,0,1,0,0,2,0,0,0,4,0,-12
"Hamidou Diallo","Pistons","8",2022-10-25,401468207,3,5,0,0,1,3,7,0,0,0,0,7,13
"Kyle Kuzma","Wizards","27",2022-10-25,401468207,9,17,0,5,7,8,6,1,0,1,3,25,31
"Deni Avdija","Wizards","27",2022-10-25,401468207,3,6,1,3,2,2,7,2,1,2,0,9,33
"Kristaps Porzingis","Wizards","27",2022-10-25,401468207,8,13,2,4,2,2,7,2,0,0,3,20,30
"Monte Morris","Wizards","27",2022-10-25,401468207,3,8,1,4,2,4,6,6,0,0,0,9,24
"Bradley Beal","Wizards","27",2022-10-25,401468207,4,9,1,4,4,4,4,6,0,0,2,13,25
"Anthony Gill","Wizards","27",2022-10-25,401468207,0,1,0,1,2,2,0,0,0,0,0,2,1
"Rui Hachimura","Wizards","27",2022-10-25,401468207,4,8,0,1,2,2,4,1,0,0,1,10,14
"Isaiah Todd","Wizards","27",2022-10-25,401468207,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taj Gibson","Wizards","27",2022-10-25,401468207,0,1,0,1,0,0,0,0,0,0,0,0,-1
"Will Barton","Wizards","27",2022-10-25,401468207,6,9,4,6,0,0,2,4,2,1,1,16,43
"Daniel Gafford","Wizards","27",2022-10-25,401468207,4,6,0,0,1,2,5,1,0,2,0,9,25
"Delon Wright","Wizards","27",2022-10-25,401468207,2,4,1,3,0,0,2,3,4,1,0,5,34
"Jordan Goodwin","Wizards","27",2022-10-25,401468207,1,1,0,0,0,0,3,0,0,0,1,2,4
"Johnny Davis","Wizards","27",2022-10-25,401468207,0,2,0,1,0,0,1,0,0,0,0,0,-1
"Aaron Gordon","Nuggets","7",2022-10-25,401468206,12,16,0,2,2,2,6,1,0,0,1,26,40
"Michael Porter Jr.","Nuggets","7",2022-10-25,401468206,7,14,4,8,0,0,4,2,0,0,1,18,28
"Nikola Jokic","Nuggets","7",2022-10-25,401468206,3,4,0,0,3,3,9,9,0,0,1,9,36
"Jamal Murray","Nuggets","7",2022-10-25,401468206,3,12,2,4,0,2,2,1,0,0,0,8,6
"Kentavious Caldwell-Pope","Nuggets","7",2022-10-25,401468206,2,6,1,3,1,1,2,5,1,0,1,6,19
"Jeff Green","Nuggets","7",2022-10-25,401468206,3,8,0,1,1,2,2,1,1,0,0,7,12
"Zeke Nnaji","Nuggets","7",2022-10-25,401468206,2,3,0,1,0,0,0,0,1,0,0,4,9
"Peyton Watson","Nuggets","7",2022-10-25,401468206,2,3,0,0,0,0,2,0,0,0,0,4,7
"Bruce Brown","Nuggets","7",2022-10-25,401468206,3,6,0,1,0,0,5,4,1,1,1,6,25
"DeAndre Jordan","Nuggets","7",2022-10-25,401468206,2,3,0,0,0,2,2,1,0,0,0,4,7
"Ish Smith","Nuggets","7",2022-10-25,401468206,0,0,0,0,0,0,0,1,0,0,1,0,0
"Bones Hyland","Nuggets","7",2022-10-25,401468206,5,10,4,7,1,2,1,3,0,0,1,15,23
"Davon Reed","Nuggets","7",2022-10-25,401468206,1,4,1,3,0,0,0,0,0,0,1,3,0
"Christian Braun","Nuggets","7",2022-10-25,401468206,0,2,0,1,0,0,3,0,0,0,0,0,1
"Jerami Grant","Trail Blazers","22",2022-10-25,401468206,7,13,1,6,6,7,2,1,0,1,1,21,28
"Jusuf Nurkic","Trail Blazers","22",2022-10-25,401468206,4,12,0,1,5,7,12,6,0,1,0,13,35
"Damian Lillard","Trail Blazers","22",2022-10-25,401468206,10,16,4,7,7,8,6,8,1,0,1,31,62
"Josh Hart","Trail Blazers","22",2022-10-25,401468206,3,7,0,2,0,1,11,1,0,0,1,6,15
"Anfernee Simons","Trail Blazers","22",2022-10-25,401468206,11,17,7,12,0,0,3,5,1,1,1,29,60
"Drew Eubanks","Trail Blazers","22",2022-10-25,401468206,1,1,0,0,2,2,2,0,1,1,0,4,15
"Greg Brown III","Trail Blazers","22",2022-10-25,401468206,2,2,0,0,0,1,0,0,0,0,0,4,5
"Jabari Walker","Trail Blazers","22",2022-10-25,401468206,1,1,0,0,0,0,2,1,0,0,0,2,7
"Nassir Little","Trail Blazers","22",2022-10-25,401468206,4,6,2,3,1,3,4,0,0,0,0,11,17
"Keon Johnson","Trail Blazers","22",2022-10-25,401468206,1,2,1,2,0,0,2,1,0,2,3,3,10
"Shaedon Sharpe","Trail Blazers","22",2022-10-25,401468206,4,6,1,2,2,2,1,0,0,0,1,11,13
"Jayson Tatum","Celtics","2",2022-10-25,401468202,8,18,4,8,6,6,8,5,0,0,1,26,44
"Al Horford","Celtics","2",2022-10-25,401468202,3,7,2,6,0,0,5,2,0,1,0,8,22
"Marcus Smart","Celtics","2",2022-10-25,401468202,4,6,3,5,0,0,1,6,2,2,1,11,43
"Derrick White","Celtics","2",2022-10-25,401468202,2,8,1,5,0,0,1,4,0,0,1,5,9
"Jaylen Brown","Celtics","2",2022-10-25,401468202,8,23,2,7,3,4,6,2,0,2,1,21,31
"Blake Griffin","Celtics","2",2022-10-25,401468202,1,4,0,0,0,0,4,1,0,0,0,2,6
"Noah Vonleh","Celtics","2",2022-10-25,401468202,1,4,0,0,0,0,5,0,1,2,2,2,13
"Grant Williams","Celtics","2",2022-10-25,401468202,0,3,0,2,0,0,3,1,1,0,1,0,4
"Justin Jackson","Celtics","2",2022-10-25,401468202,2,3,2,2,0,0,0,0,0,0,0,6,9
"Sam Hauser","Celtics","2",2022-10-25,401468202,1,4,1,4,1,2,2,1,0,0,0,4,6
"Luke Kornet","Celtics","2",2022-10-25,401468202,1,3,0,1,0,0,3,0,0,0,0,2,4
"Malcolm Brogdon","Celtics","2",2022-10-25,401468202,5,13,2,6,0,0,6,2,1,0,3,12,19
"Payton Pritchard","Celtics","2",2022-10-25,401468202,1,4,1,2,0,0,1,2,0,0,0,3,7
"Patrick Williams","Bulls","4",2022-10-25,401468202,2,7,0,2,0,0,3,0,0,1,0,4,8
"DeMar DeRozan","Bulls","4",2022-10-25,401468202,10,17,0,0,5,5,5,5,1,0,3,25,41
"Nikola Vucevic","Bulls","4",2022-10-25,401468202,7,19,0,3,4,5,23,5,0,0,2,18,41
"Zach LaVine","Bulls","4",2022-10-25,401468202,5,15,3,5,6,7,2,2,1,1,3,19,24
"Ayo Dosunmu","Bulls","4",2022-10-25,401468202,9,10,4,4,0,0,6,2,1,0,2,22,44
"Malcolm Hill","Bulls","4",2022-10-25,401468202,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dalen Terry","Bulls","4",2022-10-25,401468202,0,1,0,1,0,0,0,0,0,0,0,0,-1
"Javonte Green","Bulls","4",2022-10-25,401468202,2,2,2,2,0,0,2,0,1,2,0,6,24
"Derrick Jones Jr.","Bulls","4",2022-10-25,401468202,2,4,0,1,6,6,2,1,0,0,0,10,14
"Andre Drummond","Bulls","4",2022-10-25,401468202,1,2,0,0,0,0,12,0,0,0,1,2,12
"Tony Bradley","Bulls","4",2022-10-25,401468202,0,0,0,0,0,0,1,0,0,0,0,0,1
"Goran Dragic","Bulls","4",2022-10-25,401468202,2,7,0,1,3,4,0,6,0,0,0,7,15
"Coby White","Bulls","4",2022-10-25,401468202,0,1,0,1,0,0,0,4,0,0,0,0,7
"Alex Caruso","Bulls","4",2022-10-25,401468202,2,2,1,1,2,2,3,4,0,2,2,7,25
"Kelly Olynyk","Jazz","26",2022-10-25,401468203,4,5,2,2,3,4,9,4,0,0,5,13,24
"Lauri Markkanen","Jazz","26",2022-10-25,401468203,7,19,0,6,0,3,6,1,0,0,1,14,12
"Jarred Vanderbilt","Jazz","26",2022-10-25,401468203,6,10,0,1,1,2,11,2,1,1,2,13,33
"Mike Conley","Jazz","26",2022-10-25,401468203,3,6,0,3,1,3,2,7,3,2,2,7,37
"Jordan Clarkson","Jazz","26",2022-10-25,401468203,7,14,2,6,1,1,4,4,0,1,3,17,29
"Simone Fontecchio","Jazz","26",2022-10-25,401468203,5,9,3,5,0,0,3,0,0,0,2,13,16
"Rudy Gay","Jazz","26",2022-10-25,401468203,0,5,0,0,0,0,3,0,0,2,0,0,6
"Walker Kessler","Jazz","26",2022-10-25,401468203,0,1,0,0,0,0,1,0,1,1,2,0,4
"Collin Sexton","Jazz","26",2022-10-25,401468203,4,7,1,2,1,1,5,1,0,0,1,10,17
"Malik Beasley","Jazz","26",2022-10-25,401468203,5,9,2,4,0,0,0,0,2,1,0,12,27
"Nickeil Alexander-Walker","Jazz","26",2022-10-25,401468203,0,1,0,0,0,0,0,1,0,0,0,0,1
"Talen Horton-Tucker","Jazz","26",2022-10-25,401468203,3,7,1,3,2,2,5,3,1,2,2,9,28
"Jabari Smith Jr.","Rockets","10",2022-10-25,401468203,6,10,3,5,6,6,9,2,0,3,1,21,49
"Kenyon Martin Jr.","Rockets","10",2022-10-25,401468203,1,9,1,6,0,0,4,3,1,1,1,3,13
"Eric Gordon","Rockets","10",2022-10-25,401468203,5,11,1,4,2,2,2,2,1,0,2,13,19
"Kevin Porter Jr.","Rockets","10",2022-10-25,401468203,8,19,1,4,9,9,10,4,2,1,4,26,46
"Jalen Green","Rockets","10",2022-10-25,401468203,9,16,4,8,3,3,3,3,0,0,3,25,34
"Usman Garuba","Rockets","10",2022-10-25,401468203,1,3,0,0,0,2,4,1,0,0,2,2,1
"Tari Eason","Rockets","10",2022-10-25,401468203,4,12,0,2,3,4,9,0,3,0,1,11,25
"Boban Marjanovic","Rockets","10",2022-10-25,401468203,0,0,0,0,1,2,3,0,0,0,1,1,1
"Garrison Mathews","Rockets","10",2022-10-25,401468203,1,5,1,5,0,0,2,0,0,1,0,3,7
"Josh Christopher","Rockets","10",2022-10-25,401468203,1,2,0,1,0,0,0,0,0,0,0,2,2
"Daishen Nix","Rockets","10",2022-10-25,401468203,2,3,0,0,3,4,1,2,0,1,0,7,16
"Kevin Durant","Nets","17",2022-10-25,401468204,14,20,1,3,8,9,5,4,0,0,1,37,56
"Royce O'Neale","Nets","17",2022-10-25,401468204,3,12,2,7,0,0,3,4,1,2,0,8,27
"Nic Claxton","Nets","17",2022-10-25,401468204,7,10,0,0,2,2,7,0,0,2,0,16,35
"Kyrie Irving","Nets","17",2022-10-25,401468204,14,24,2,6,7,8,8,5,2,2,3,37,70
"Ben Simmons","Nets","17",2022-10-25,401468204,2,5,0,1,3,5,3,8,1,0,5,7,17
"Joe Harris","Nets","17",2022-10-25,401468204,3,9,2,7,0,0,5,2,0,1,0,8,20
"Yuta Watanabe","Nets","17",2022-10-25,401468204,0,1,0,1,0,0,0,0,0,0,0,0,-1
"Day'Ron Sharpe","Nets","17",2022-10-25,401468204,2,2,0,0,1,2,3,1,0,0,1,5,9
"Patty Mills","Nets","17",2022-10-25,401468204,2,4,2,4,0,0,1,2,0,0,0,6,13
"Edmond Sumner","Nets","17",2022-10-25,401468204,0,0,0,0,0,0,0,1,0,0,1,0,0
"Santi Aldama","Grizzlies","29",2022-10-25,401468204,6,8,2,4,3,3,4,0,1,1,0,17,35
"Dillon Brooks","Grizzlies","29",2022-10-25,401468204,2,13,0,5,0,0,0,1,0,0,2,4,-7
"Steven Adams","Grizzlies","29",2022-10-25,401468204,3,5,0,0,3,6,13,2,1,1,0,9,32
"Ja Morant","Grizzlies","29",2022-10-25,401468204,12,22,4,6,10,11,8,7,2,0,2,38,69
"Desmond Bane","Grizzlies","29",2022-10-25,401468204,14,21,8,11,2,3,1,7,1,1,1,38,73
"Brandon Clarke","Grizzlies","29",2022-10-25,401468204,4,5,0,0,5,6,2,2,0,0,1,13,19
"Jake LaRavia","Grizzlies","29",2022-10-25,401468204,0,2,0,0,0,0,2,0,0,0,0,0,0
"Tyus Jones","Grizzlies","29",2022-10-25,401468204,4,10,0,1,0,0,3,1,0,0,2,8,7
"John Konchar","Grizzlies","29",2022-10-25,401468204,2,3,2,3,1,2,4,0,2,0,0,7,21
"David Roddy","Grizzlies","29",2022-10-25,401468204,0,5,0,4,0,0,1,1,0,0,0,0,-2
"Jeremy Sochan","Spurs","24",2022-10-25,401468205,7,9,0,2,0,0,4,1,1,0,1,14,27
"Keldon Johnson","Spurs","24",2022-10-25,401468205,8,20,1,6,1,4,3,4,2,0,1,18,29
"Jakob Poeltl","Spurs","24",2022-10-25,401468205,7,12,0,0,0,0,14,4,1,0,2,14,38
"Tre Jones","Spurs","24",2022-10-25,401468205,3,10,1,4,1,1,7,8,3,0,1,8,38
"Devin Vassell","Spurs","24",2022-10-25,401468205,8,22,5,10,2,2,9,7,1,0,1,23,47
"Isaiah Roby","Spurs","24",2022-10-25,401468205,2,6,2,4,0,2,2,4,2,0,1,6,20
"Zach Collins","Spurs","24",2022-10-25,401468205,5,9,0,2,1,1,4,5,0,0,1,11,24
"Doug McDermott","Spurs","24",2022-10-25,401468205,1,5,0,3,0,0,1,1,0,0,1,2,0
"Keita Bates-Diop","Spurs","24",2022-10-25,401468205,0,0,0,0,0,0,0,0,0,0,0,0,0
"Josh Richardson","Spurs","24",2022-10-25,401468205,4,7,1,2,0,0,3,1,1,0,0,9,20
"Romeo Langford","Spurs","24",2022-10-25,401468205,0,0,0,0,0,0,0,0,0,0,0,0,0
"Joshua Primo","Spurs","24",2022-10-25,401468205,3,5,2,4,2,3,3,2,0,0,4,10,11
"Jaden McDaniels","Timberwolves","16",2022-10-25,401468205,1,4,0,1,2,2,3,1,0,0,1,4,5
"Rudy Gobert","Timberwolves","16",2022-10-25,401468205,4,4,0,0,3,4,7,1,0,3,2,11,31
"Karl-Anthony Towns","Timberwolves","16",2022-10-25,401468205,9,17,2,6,7,7,11,5,0,0,4,27,43
"D'Angelo Russell","Timberwolves","16",2022-10-25,401468205,8,16,3,6,6,6,5,7,2,1,3,25,53
"Anthony Edwards","Timberwolves","16",2022-10-25,401468205,3,15,1,8,2,3,10,2,0,0,3,9,8
"Taurean Prince","Timberwolves","16",2022-10-25,401468205,1,1,1,1,0,0,0,0,0,0,1,3,3
"Nathan Knight","Timberwolves","16",2022-10-25,401468205,0,0,0,0,0,0,0,0,0,0,0,0,0
"Naz Reid","Timberwolves","16",2022-10-25,401468205,3,7,0,1,0,0,3,0,0,1,0,6,12
"Jordan McLaughlin","Timberwolves","16",2022-10-25,401468205,1,2,0,1,0,0,1,4,3,0,2,2,19
"Bryn Forbes","Timberwolves","16",2022-10-25,401468205,2,4,0,0,2,2,1,2,1,0,0,6,15
"Jaylen Nowell","Timberwolves","16",2022-10-25,401468205,6,16,1,7,0,0,9,2,1,0,0,13,27
"Pascal Siakam","Raptors","28",2022-10-24,401468200,7,22,2,6,7,8,9,6,2,2,5,23,43
"Christian Koloko","Raptors","28",2022-10-24,401468200,1,2,0,0,0,0,2,2,0,1,0,2,12
"O.G. Anunoby","Raptors","28",2022-10-24,401468200,2,4,1,3,1,2,7,0,2,1,3,6,19
"Fred VanVleet","Raptors","28",2022-10-24,401468200,6,16,4,6,8,9,4,9,1,0,2,24,45
"Gary Trent Jr.","Raptors","28",2022-10-24,401468200,7,19,4,12,0,0,1,2,1,0,1,18,24
"Chris Boucher","Raptors","28",2022-10-24,401468200,4,5,2,2,0,0,2,0,0,1,1,10,19
"Precious Achiuwa","Raptors","28",2022-10-24,401468200,5,12,0,1,0,1,22,2,0,1,0,10,37
"Khem Birch","Raptors","28",2022-10-24,401468200,1,2,0,0,0,0,2,0,0,0,0,2,4
"Malachi Flynn","Raptors","28",2022-10-24,401468200,1,2,1,1,0,0,0,0,0,0,0,3,4
"Dalano Banton","Raptors","28",2022-10-24,401468200,0,2,0,1,0,0,3,1,0,0,0,0,3
"Jimmy Butler","Heat","14",2022-10-24,401468200,8,15,2,3,8,9,8,4,0,0,1,26,42
"Bam Adebayo","Heat","14",2022-10-24,401468200,4,14,0,0,6,6,10,3,1,2,3,14,30
"Kyle Lowry","Heat","14",2022-10-24,401468200,1,8,1,6,4,4,3,2,0,0,0,7,9
"Tyler Herro","Heat","14",2022-10-24,401468200,8,18,2,9,4,5,15,4,1,0,4,22,40
"Max Strus","Heat","14",2022-10-24,401468200,3,14,0,8,0,0,6,2,0,0,0,6,8
"Duncan Robinson","Heat","14",2022-10-24,401468200,4,8,3,6,1,1,1,0,0,0,0,12,16
"Haywood Highsmith","Heat","14",2022-10-24,401468200,0,2,0,1,0,0,1,0,2,0,2,0,3
"Dewayne Dedmon","Heat","14",2022-10-24,401468200,0,1,0,0,0,0,1,0,0,0,0,0,0
"Gabe Vincent","Heat","14",2022-10-24,401468200,1,3,0,1,1,2,1,4,1,1,2,3,14
"Paolo Banchero","Magic","19",2022-10-24,401468201,6,13,0,3,9,11,4,2,2,0,1,21,32
"Franz Wagner","Magic","19",2022-10-24,401468201,5,15,1,6,3,4,6,5,0,0,2,14,21
"Wendell Carter Jr.","Magic","19",2022-10-24,401468201,5,10,2,5,5,6,11,1,1,0,1,17,33
"Cole Anthony","Magic","19",2022-10-24,401468201,6,18,0,5,2,2,4,4,1,0,1,14,22
"Terrence Ross","Magic","19",2022-10-24,401468201,3,7,2,5,0,0,3,0,1,0,1,8,14
"Chuma Okeke","Magic","19",2022-10-24,401468201,0,5,0,5,0,0,2,2,0,0,1,0,-1
"Caleb Houstan","Magic","19",2022-10-24,401468201,2,4,1,2,2,2,3,0,0,0,1,7,9
"Mo Bamba","Magic","19",2022-10-24,401468201,1,3,0,2,0,0,3,0,1,0,2,2,4
"Bol Bol","Magic","19",2022-10-24,401468201,8,10,1,2,2,2,5,0,0,4,2,19,43
"R.J. Hampton","Magic","19",2022-10-24,401468201,0,1,0,0,0,0,0,0,0,0,0,0,-1
"Julius Randle","Knicks","18",2022-10-24,401468201,10,19,2,9,3,5,12,4,1,0,2,25,46
"Mitchell Robinson","Knicks","18",2022-10-24,401468201,6,7,0,0,2,5,6,0,1,3,0,14,38
"Jalen Brunson","Knicks","18",2022-10-24,401468201,8,16,2,4,3,3,3,6,2,0,3,21,40
"Evan Fournier","Knicks","18",2022-10-24,401468201,2,8,2,8,2,2,2,2,0,0,0,8,12
"RJ Barrett","Knicks","18",2022-10-24,401468201,7,19,3,7,3,4,6,1,0,0,3,20,19
"Obi Toppin","Knicks","18",2022-10-24,401468201,4,6,0,1,2,2,4,1,1,0,1,10,20
"Cam Reddish","Knicks","18",2022-10-24,401468201,3,4,1,1,0,0,2,2,0,0,1,7,14
"Isaiah Hartenstein","Knicks","18",2022-10-24,401468201,2,5,0,0,3,4,9,0,1,0,1,7,16
"Derrick Rose","Knicks","18",2022-10-24,401468201,1,4,1,3,0,0,0,0,0,0,0,3,2
"Immanuel Quickley","Knicks","18",2022-10-24,401468201,0,5,0,4,0,0,6,8,1,0,2,0,17
"Jalen Smith","Pacers","11",2022-10-24,401468199,6,12,2,5,3,4,10,1,1,1,1,17,36
"Aaron Nesmith","Pacers","11",2022-10-24,401468199,4,9,1,4,0,0,2,1,0,0,1,9,11
"Isaiah Jackson","Pacers","11",2022-10-24,401468199,1,2,0,0,3,6,1,0,1,0,0,5,7
"Tyrese Haliburton","Pacers","11",2022-10-24,401468199,7,11,3,6,2,2,6,10,0,0,4,19,43
"Buddy Hield","Pacers","11",2022-10-24,401468199,6,14,3,10,3,3,6,6,0,0,1,18,35
"Oshae Brissett","Pacers","11",2022-10-24,401468199,0,2,0,2,0,0,3,0,0,0,1,0,-1
"Terry Taylor","Pacers","11",2022-10-24,401468199,1,4,0,1,0,0,4,0,0,1,0,2,8
"Goga Bitadze","Pacers","11",2022-10-24,401468199,0,2,0,1,3,4,3,1,0,2,0,3,13
"T.J. McConnell","Pacers","11",2022-10-24,401468199,1,3,0,0,0,0,1,2,1,0,1,2,8
"Andrew Nembhard","Pacers","11",2022-10-24,401468199,2,6,1,5,0,0,3,4,0,0,0,5,15
"Chris Duarte","Pacers","11",2022-10-24,401468199,4,9,1,3,0,0,4,0,0,0,1,9,11
"Bennedict Mathurin","Pacers","11",2022-10-24,401468199,6,16,1,7,4,4,4,2,0,0,3,17,16
"P.J. Tucker","76ers","20",2022-10-24,401468199,1,1,1,1,0,0,3,1,0,0,0,3,10
"Tobias Harris","76ers","20",2022-10-24,401468199,7,14,4,10,0,0,8,2,1,1,0,18,42
"Joel Embiid","76ers","20",2022-10-24,401468199,8,13,1,3,9,9,5,2,1,3,3,26,49
"Tyrese Maxey","76ers","20",2022-10-24,401468199,3,11,2,5,0,0,2,3,1,0,2,8,13
"James Harden","76ers","20",2022-10-24,401468199,10,18,5,10,4,4,9,11,2,0,1,29,73
"Georges Niang","76ers","20",2022-10-24,401468199,4,7,3,6,2,2,1,2,1,0,0,13,26
"Danuel House Jr.","76ers","20",2022-10-24,401468199,2,4,1,3,1,2,2,2,0,0,0,6,12
"Paul Reed","76ers","20",2022-10-24,401468199,0,2,0,0,0,0,1,0,1,1,1,0,5
"Montrezl Harrell","76ers","20",2022-10-24,401468199,0,2,0,0,5,6,0,0,0,1,0,5,6
"Matisse Thybulle","76ers","20",2022-10-24,401468199,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shake Milton","76ers","20",2022-10-24,401468199,0,0,0,0,0,0,1,1,0,0,0,0,3
"Furkan Korkmaz","76ers","20",2022-10-24,401468199,0,1,0,1,0,0,0,0,0,0,0,0,-1
"De'Anthony Melton","76ers","20",2022-10-24,401468199,3,6,2,4,3,3,5,1,1,0,0,11,24
"Jaden Springer","76ers","20",2022-10-24,401468199,0,1,0,0,1,2,2,0,0,1,0,1,5
"Cameron Johnson","Suns","21",2022-10-24,401468198,4,6,3,4,0,0,5,2,1,0,0,11,29
"Mikal Bridges","Suns","21",2022-10-24,401468198,3,9,1,3,0,0,4,4,0,1,1,7,19
"Deandre Ayton","Suns","21",2022-10-24,401468198,6,11,0,1,1,1,8,1,0,1,4,13,20
"Chris Paul","Suns","21",2022-10-24,401468198,3,11,1,8,0,0,8,11,1,1,2,7,37
"Devin Booker","Suns","21",2022-10-24,401468198,13,21,5,9,4,4,1,4,1,0,3,35,52
"Torrey Craig","Suns","21",2022-10-24,401468198,3,7,2,5,0,0,9,2,0,0,0,8,22
"Josh Okogie","Suns","21",2022-10-24,401468198,0,0,0,0,2,2,1,0,0,0,0,2,3
"Jock Landale","Suns","21",2022-10-24,401468198,4,8,0,2,1,1,10,1,0,0,0,9,21
"Cameron Payne","Suns","21",2022-10-24,401468198,4,11,1,3,1,2,1,2,1,0,2,10,12
"Duane Washington Jr.","Suns","21",2022-10-24,401468198,0,1,0,0,0,0,0,0,0,0,0,0,-1
"Damion Lee","Suns","21",2022-10-24,401468198,1,3,0,2,0,0,1,1,0,0,0,2,4
